ain,PRIMARY_NA,FRS_FACILI,REGISTRY_I,LOCATION_A,SUPPLEMENT,CITY_NAME,COUNTY_NAM,FIPS_CODE,STATE_CODE,STATE_NAME,COUNTRY_NA,POSTAL_COD,FEDERAL_FA,FEDERAL_AG,TRIBAL_LAN,TRIBAL_L_1,CONGRESSIO,CENSUS_BLO,HUC_CODE,EPA_REGION,SITE_TYPE_,LOCATION_D,CREATE_DAT,UPDATE_DAT,US_MEXICO_,PGM_SYS_AC,INTEREST_T,NAICS_CODE,NAICS_CO_1,SIC_CODES,SIC_CODE_D,CONVEYOR,COLLECT_DE,ACCURACY_V,REF_POINT_,HDATUM_DES,SOURCE_DES,count,,X,Y
5114007035,SAN MIGUEL AUTO REPAIR,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110066340677,1.10E+11,4064 S AVALON BLVD # A,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90011,,,,,31,6.04E+13,18070105,9,STATIONARY,,10/14/2015 11:04:00,,,CA-ENVIROVIEW,STATE MASTER,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1362,,-118.26493,34.00991
6010003031,SANCHEZ AUTO REPAIR,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110065249868,1.10E+11,6516 S CENTRAL AVE,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90001,,,,,35,6.04E+13,18070105,9,STATIONARY,,10/10/2015 10:15:00,,,CA-ENVIROVIEW,STATE MASTER,,,7539,"AUTOMOTIVE REPAIR SHOPS, NOT ELSEWHERE CLASSIFIED",FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83,,1363,,-118.2561738,33.98039096
6040032030,SANI DIP CLEANERS,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110002824588,1.10E+11,9117 S BROADWAY,,LOS ANGELES,LOS ANGELES,6037,CA,CALIFORNIA,USA,90003,,,,,35,6.04E+13,18070105,9,STATIONARY,,3/1/2000 0:00:00,8/8/2010 16:55:00,,RCRAINFO,SQG,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83,,1364,,-118.2784528,33.95375081
5075013025,SATO'S AUTO REPAIR CENTER,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110065792832,1.10E+11,2029 W VENICE BLVD,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90006,,,,,31,6.04E+13,18070104,9,STATIONARY,,10/13/2015 14:49:00,,,CA-ENVIROVIEW,STATE MASTER,,,2800,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1365,,-118.30131,34.04393
6013005806,SBC - A3102,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110065792949,1.10E+11,6900 S VERMONT AVE,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90044,,,,,35,6.04E+13,18070104,9,STATIONARY,,10/13/2015 14:49:00,,,CA-ENVIROVIEW,STATE MASTER,,,4810,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1366,,-118.29069,33.97681
6041020904,SEATING PRODUCTS INDUSTRIES,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110002819610,1.10E+11,8765 AVALON BLVD,,LOS ANGELES,LOS ANGELES,6037,CA,CALIFORNIA,USA,90003,,,,,35,6.04E+13,18070105,9,STATIONARY,,3/1/2000 0:00:00,8/8/2010 18:24:00,,RCRAINFO,SQG,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1367,,-118.26555,33.95763
5075001015,SEOUL AUTO CENTER,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110002828799,1.10E+11,1317 1321 S VERMONT AVE,,LOS ANGELES,LOS ANGELES,6037,CA,,USA,90006,,,,,31,6.04E+13,18070104,9,STATIONARY,,3/1/2000 0:00:00,12/29/2014 9:01:00,,RCRAINFO,SQG,811111,GENERAL AUTOMOTIVE REPAIR.,,,COMMERCIAL VENDOR,ADDRESS MATCHING-HOUSE NUMBER,150,PLANT ENTRANCE (GENERAL),NAD83,,1368,,-118.2918546,34.04672696
5105007800,SEVEN-UP BOTTLING CO,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110002687833,1.10E+11,5101 S ALAMEDA,,LOS ANGELES,LOS ANGELES,6037,CA,CALIFORNIA,USA,90058,,,,,34,6.04E+13,18070105,9,STATIONARY,,3/1/2000 0:00:00,8/8/2010 18:18:00,,RCRAINFO,SQG,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83,,1369,,-118.2387164,33.99609592
6017012900,SFPP LP (BAKERSFIELD SITE),http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110063912477,1.10E+11,5900 SNOW RD,,LOS ANGELES,LOS ANGELES,,CA,,USA,900170000,Yes,,,,,,,9,STATIONARY,,4/14/2015 10:43:00,,,HWTS-DATAMART,STATE MASTER,,,,,,,,,NAD83,,1372,,-118.31664,33.97232
5037001024,SHARZAD PETROLEUM,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110066498267,1.10E+11,1355 W MARTIN LUTHER KING JR BLVD,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90037,,,,,33,6.04E+13,18070104,9,STATIONARY,,10/14/2015 11:45:00,,,CA-ENVIROVIEW,STATE MASTER,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1373,,-118.29983,34.01117
6030018033,SHEEBA & SONS INC.,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110066328600,1.10E+11,255 E MANCHESTER AVE,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90003,,,,,35,6.04E+13,18070105,9,STATIONARY,,10/14/2015 11:00:00,,,CA-ENVIROVIEW,STATE MASTER,447110,GASOLINE STATIONS WITH CONVENIENCE STORES.,5541,GASOLINE SERVICE STATIONS,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1374,,-118.26989,33.96039
6030018033,SHELL,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110066077051,1.10E+11,255 MANCHESTER AVE E,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90003,,,,,35,6.04E+13,18070105,9,STATIONARY,,10/14/2015 9:46:00,,,CA-ENVIROVIEW,STATE MASTER,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1376,,-118.26989,33.96039
5020029026,SHELL,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110066746971,1.10E+11,1010 MARTIN LUTHER KING BLVD,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90037,,,,,33,6.04E+13,18070104,9,STATIONARY,,10/14/2015 12:50:00,,,CA-ENVIROVIEW,STATE MASTER,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1377,,-118.29192,34.01049
6020029012,SHELL,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110065428371,1.10E+11,454 FLORENCE AVE W,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90003,,,,,35,6.04E+13,18070105,9,STATIONARY,,10/13/2015 9:06:00,,,CA-ENVIROVIEW,STATE MASTER,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1378,,-118.2823,33.9744
6084031026,SHELL #204-4531-4105,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110066100800,1.10E+11,1150 IMPERIAL HWY E,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90059,,,,,37,6.04E+13,18070105,9,STATIONARY,,10/14/2015 9:53:00,,,CA-ENVIROVIEW,STATE MASTER,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1379,,-118.25467,33.92912
6018008005,SHELL #204-4531-4600,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110066325426,1.10E+11,1400 FLORENCE AVE W,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90047,,,,,35,6.04E+13,18070104,9,STATIONARY,,10/14/2015 10:59:00,,,CA-ENVIROVIEW,STATE MASTER,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1380,,-118.30059,33.97428
6034029046,SHELL #204-4539-0600,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110066823904,1.10E+11,1553 MANCHESTER AVE W,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90047,,,,,35,6.04E+13,18070104,9,STATIONARY,,10/14/2015 13:50:00,,,CA-ENVIROVIEW,STATE MASTER,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1381,,-118.3043,33.96029
6017001039,SHELL #204-4539-4107,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110065207323,1.10E+11,7217 WESTERN AVE,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90047,,,,,33,6.04E+13,18070104,9,STATIONARY,,10/10/2015 9:57:00,,,CA-ENVIROVIEW,STATE MASTER,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1382,,-118.30933,33.97407
5016004029,SHELL #204-4539-5401,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110065680221,1.10E+11,4404 WESTERN AVE S,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90047,,,,,33,6.04E+13,18070104,9,STATIONARY,,10/13/2015 13:19:00,,,CA-ENVIROVIEW,STATE MASTER,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1383,,-118.30855,34.00337
6007019020,SHELL - TENGNA JOHNNY,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110066328833,1.10E+11,605 E FLORENCE AVE,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90001,,,,,35,6.04E+13,18070105,9,STATIONARY,,10/14/2015 11:00:00,,,CA-ENVIROVIEW,STATE MASTER,,,5541,GASOLINE SERVICE STATIONS,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1384,,-118.26459,33.97506
5053035022,SHELL NORMANDIE,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110066463320,1.10E+11,2603 NORMANDIE AVE S,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90007,,,,,33,6.04E+13,18070104,9,STATIONARY,,10/14/2015 11:36:00,,,CA-ENVIROVIEW,STATE MASTER,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1385,,-118.30058,34.03238
6023004026,SHELL OIL CO,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110002697118,1.10E+11,1020 E FLORENCE,,LOS ANGELES,LOS ANGELES,6037,CA,,USA,90001,,,,,35,6.04E+13,18070105,9,STATIONARY,,3/1/2000 0:00:00,12/29/2014 8:54:00,,RCRAINFO,UNSPECIFIED UNIVERSE,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1386,,-118.25672,33.97452
6018008005,SHELL OIL CO,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110002696155,1.10E+11,1400 W FLORENCE,,LOS ANGELES,LOS ANGELES,6037,CA,,USA,90047,,,,,35,6.04E+13,18070104,9,STATIONARY,,3/1/2000 0:00:00,12/29/2014 8:54:00,,RCRAINFO,UNSPECIFIED UNIVERSE,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1387,,-118.30059,33.97428
6038016043,SHELL OIL CO,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110002696048,1.10E+11,800 W MANCHESTER,,LOS ANGELES,LOS ANGELES,6037,CA,,USA,90044,,,,,35,6.04E+13,18070105,9,STATIONARY,,3/1/2000 0:00:00,10/13/2015 11:51:00,,"CA-ENVIROVIEW, RCRAINFO","STATE MASTER, UNSPECIFIED UNIVERSE",,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83,,1388,,-118.2871469,33.95988433
6066001045,SHELL OIL PRODUCTS US LOCATION NO 176084,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110054821332,1.10E+11,10306 S WILMINGTON ST,,LOS ANGELES,LOS ANGELES,6037,CA,,USA,90002,,,,,37,6.04E+13,18070105,9,STATIONARY,,1/30/2013 13:24:00,3/28/2014 21:16:00,,RCRAINFO,SQG,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1389,,-118.2387,33.94292
6005007027,SHELL OIL STATION (FORMER),http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110065473534,1.10E+11,306 SLAUSON AVE W,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90003,,,,,35,6.04E+13,18070105,9,STATIONARY,,10/13/2015 10:11:00,,,CA-ENVIROVIEW,STATE MASTER,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1390,,-118.27863,33.98888
6020029012,SHELL SERVICE STATION,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110012228062,1.10E+11,454 W FLORENCE,S A P 135483,LOS ANGELES,LOS ANGELES,6037,CA,CALIFORNIA,USA,90003,,,,,35,6.04E+13,18070105,9,STATIONARY,,3/1/2000 0:00:00,1/26/2012 13:45:00,,"BR, HWTS-DATAMART, RCRAINFO","HAZARDOUS WASTE BIENNIAL REPORTER, SQG, STATE MASTER",,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1391,,-118.2823,33.9744
6007019020,SHELL SERVICE STATION,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013309419,1.10E+11,605 E FLORENCE,S A P NO 139613,LOS ANGELES,LOS ANGELES,6037,CA,CALIFORNIA,USA,90001-2319,,,,,35,6.04E+13,18070105,9,STATIONARY,,10/31/2002 17:13:00,10/14/2015 10:26:00,,"CA-ENVIROVIEW, HWTS-DATAMART, RCRAINFO","SQG, STATE MASTER",,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1392,,-118.26459,33.97506
5128024034,SHELL SERVICE STATION,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110002696100,1.10E+11,2603 S CENTRAL AVE,,LOS ANGELES,LOS ANGELES,6037,CA,CALIFORNIA,USA,900115525,,,,,31,6.04E+13,18070104,9,STATIONARY,,3/1/2000 0:00:00,1/26/2012 12:41:00,,"BR, RCRAINFO","HAZARDOUS WASTE BIENNIAL REPORTER, SQG",,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1393,,-118.25541,34.01858
6005007027,SHELL SERVICE STATION,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110012247602,1.10E+11,306 W SLAUSON,S A P 135481,LOS ANGELES,LOS ANGELES,6037,CA,CALIFORNIA,USA,90003,,,,,35,6.04E+13,18070105,9,STATIONARY,,3/1/2000 0:00:00,1/26/2012 13:45:00,,"HWTS-DATAMART, RCRAINFO","SQG, STATE MASTER",,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1394,,-118.27863,33.98888
5073010020,SHELL SERVICE STATION,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013292604,1.10E+11,1303 S WESTERN AVE,S A P NO 135498,LOS ANGELES,LOS ANGELES,6037,CA,CALIFORNIA,USA,900064225,,,,,33,6.04E+13,18070104,9,STATIONARY,,10/31/2002 16:04:00,10/13/2015 10:06:00,,"CA-ENVIROVIEW, HWTS-DATAMART, RCRAINFO","SQG, STATE MASTER",,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1395,,-118.30944,34.04688
6036011001,SHELL SERVICE STATION,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110012544531,1.10E+11,8611 S WESTERN,S A P 135556,LOS ANGELES,LOS ANGELES,6037,CA,CALIFORNIA,USA,90047-3325,,,,,35,6.04E+13,18070104,9,STATIONARY,,8/29/2002 9:29:00,10/10/2015 10:36:00,,"BR, CA-ENVIROVIEW, HWTS-DATAMART, RCRAINFO","HAZARDOUS WASTE BIENNIAL REPORTER, SQG, STATE MASTER",,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1396,,-118.30941,33.95948
5018033026,SHELL SERVICE STATION,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013308205,1.10E+11,4403 S FIGUEROA,S A P NO 135477,LOS ANGELES,LOS ANGELES,6037,CA,CALIFORNIA,USA,90037-3146,,,,,33,6.04E+13,18070105,9,STATIONARY,,10/31/2002 17:04:00,1/26/2012 13:16:00,,"BR, HWTS-DATAMART, RCRAINFO","HAZARDOUS WASTE BIENNIAL REPORTER, SQG, STATE MASTER",,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1397,,-118.28312,34.00338
6030018033,SHELL SERVICE STATION,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110064223282,1.10E+11,255 E MANCHESTER / SAN PEDRO,SAP NO 135545,LOS ANGELES,LOS ANGELES,6037,CA,,USA,90001,,,,,35,6.04E+13,18070105,9,STATIONARY,,5/9/2015 7:01:00,5/9/2015 9:12:00,,"BR, RCRAINFO","HAZARDOUS WASTE BIENNIAL REPORTER, SQG",,,,,FRS-GEOCODE,ADDRESS MATCHING-NEAREST INTERSECTION,200,ENTRANCE POINT OF A FACILITY OR STATION,NAD83,,1398,,-118.2699279,33.96026609
6034029046,SHELL SERVICE STATION,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110018960310,1.10E+11,1553 W MANCHESTER,,LOS ANGELES,LOS ANGELES,6037,CA,CALIFORNIA,USA,90047-5425,,,,,35,6.04E+13,18070104,9,STATIONARY,,11/18/2004 12:46:00,9/30/2010 17:34:00,,"BR, HWTS-DATAMART","HAZARDOUS WASTE BIENNIAL REPORTER, STATE MASTER",,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1399,,-118.3043,33.96029
6030018033,SHELL SERVICE STATION,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110065665685,1.10E+11,255 MANCHESTER AVE. E.,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90003,,,,,35,6.04E+13,18070105,9,STATIONARY,,10/13/2015 13:07:00,,,CA-ENVIROVIEW,STATE MASTER,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1400,,-118.26989,33.96039
5020029026,SHELL SERVICE STATION,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110012231888,1.10E+11,1010 W MARTIN LUTHER KING JR,SAP 135555,LOS ANGELES,LOS ANGELES,6037,CA,CALIFORNIA,USA,90037-1817,,,,,33,6.04E+13,18070104,9,STATIONARY,,3/1/2000 0:00:00,1/26/2012 13:18:00,,"HWTS-DATAMART, RCRAINFO","SQG, STATE MASTER",,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83,,1401,,-118.292048,34.01067401
5054027026,SHELL SERVICE STATION,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110012544522,1.10E+11,1403 W ADAMS,,LOS ANGELES,LOS ANGELES,,CA,,USA,90007,Yes,,,,31,6.04E+13,18070104,9,STATIONARY,,8/29/2002 9:29:00,10/10/2015 9:20:00,,"CA-ENVIROVIEW, HWTS-DATAMART",STATE MASTER,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1402,,-118.2918267,34.03294101
5115035028,SHELL SERVICE STATION,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013308214,1.10E+11,1285 E VERNON AVE,S A P NO 135478,LOS ANGELES,LOS ANGELES,6037,CA,CALIFORNIA,USA,900113720,,,,,31,6.04E+13,18070105,9,STATIONARY,,10/31/2002 17:04:00,1/26/2012 13:16:00,,"BR, HWTS-DATAMART, RCRAINFO","HAZARDOUS WASTE BIENNIAL REPORTER, SQG, STATE MASTER",,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,150,ENTRANCE POINT OF A FACILITY OR STATION,NAD83,,1403,,-118.2523885,34.00406115
6075027031,SHELL SERVICE STATION,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110012248558,1.10E+11,449 W IMPERIAL HWY,S A P 135491,LOS ANGELES,LOS ANGELES,6037,CA,CALIFORNIA,USA,90061,,,,,35,6.04E+13,18070105,9,STATIONARY,,3/1/2000 0:00:00,1/26/2012 13:40:00,,"HWTS-DATAMART, RCRAINFO","SQG, STATE MASTER",,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1404,,-118.2821195,33.93117135
6084031026,SHELL SERVICE STATION,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110012546682,1.10E+11,1150 E IMPERIAL,S A P 135488,LOS ANGELES,LOS ANGELES,6037,CA,CALIFORNIA,USA,90059-1648,,,,,37,6.04E+13,18070105,9,STATIONARY,,8/29/2002 9:43:00,1/26/2012 13:27:00,,"BR, HWTS-DATAMART, RCRAINFO","HAZARDOUS WASTE BIENNIAL REPORTER, SQG, STATE MASTER",,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1405,,-118.25467,33.92912
5131006029,SHELL SERVICE STATION,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110012546600,1.10E+11,1900 S SAN PEDRO,S A P 135475,LOS ANGELES,LOS ANGELES,6037,CA,CALIFORNIA,USA,90011-1122,,,,,31,6.04E+13,18070104,9,STATIONARY,,8/29/2002 9:43:00,1/26/2012 13:25:00,,"BR, HWTS-DATAMART, RCRAINFO","HAZARDOUS WASTE BIENNIAL REPORTER, SQG, STATE MASTER, UNSPECIFIED UNIVERSE",,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1406,,-118.25732,34.02725
5016004029,SHELL SERVICE STATION,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110066136880,1.10E+11,4404 WESTERN AVE S.,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90047,,,,,33,6.04E+13,18070104,9,STATIONARY,,10/14/2015 10:04:00,,,CA-ENVIROVIEW,STATE MASTER,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1407,,-118.30855,34.00337
6004021036,SHELL SERVICE STATION,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110012188961,1.10E+11,6303 S FIGUEROA,SAP 135482,LOS ANGELES,LOS ANGELES,6037,CA,CALIFORNIA,USA,90003-1025,,,,,35,6.04E+13,18070105,9,STATIONARY,,3/1/2000 0:00:00,10/15/2015 7:35:00,,"CA-ENVIROVIEW, HWTS-DATAMART, RCRAINFO","SQG, STATE MASTER",,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1408,,-118.28308,33.98209
6017001039,SHELL SERVICE STATION (FORMER),http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110066520134,1.10E+11,7217 WESTERN AVE. S.,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90047,,,,,33,6.04E+13,18070104,9,STATIONARY,,10/14/2015 11:51:00,,,CA-ENVIROVIEW,STATE MASTER,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1409,,-118.30933,33.97407
6053023010,SHELL SERVICE STATION 129519,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110012227394,1.10E+11,304 W. CENTURY/BROADWAY,,LOS ANGELES,LOS ANGELES,6037,CA,CALIFORNIA,USA,90003,,,,,35,6.04E+13,18070105,9,STATIONARY,,3/1/2000 0:00:00,1/26/2012 13:30:00,,"BR, HWTS-DATAMART, RCRAINFO","HAZARDOUS WASTE BIENNIAL REPORTER, SQG, STATE MASTER",,,,,FRS,ADDRESS MATCHING-HOUSE NUMBER,,,NAD83,,1410,,-118.278843,33.94538281
6066001045,SHELL SERVICE STATION FORMER,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110065888007,1.10E+11,10306 WILMINGTON AVE S,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90002,,,,,37,6.04E+13,18070105,9,STATIONARY,,10/13/2015 16:02:00,,,CA-ENVIROVIEW,STATE MASTER,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1411,,-118.2387,33.94292
