ain,Name,descriptio,cat1,cat2,cat3,addrln1,addrln2,city,state,zip,hours,phones,url,email,info1,info2,link,org_name,X,Y
6083018900,One Hundred Eighteenth Street,,Education,Public Elementary Schools,,144 East 118th Street,,Los Angeles,CA,90061,,(323) 757-1717,http://118street-lausd-ca.schoolloop.com,grace.lee@lausd.net,,,http://egis3.lacounty.gov/lms/?p=78398,Los Angeles Unified,-118.2720279,33.92632513
6069016901,Lovelia P. Flournoy Elementary School,,Education,Public Elementary Schools,,1630 East 111th Street,,Los Angeles,CA,90059,,(323) 564-2545,http://sfpc.lausd.k12.ca.us/flournoy/default.htm,cyb9621@lausd.net,,,http://egis3.lacounty.gov/lms/?p=78400,Los Angeles Unified,-118.2451079,33.93463512
6071009900,One Hundred Ninth Street Elementary School,,Education,Public Elementary Schools,,10915 South McKinley Avenue,,Los Angeles,CA,90059,,(323) 756-9206,http://109street-lausd-ca.schoolloop.com,ana.estevez@lausd.net,,,http://egis3.lacounty.gov/lms/?p=78403,Los Angeles Unified,-118.2609379,33.93687512
6046024900,Florence Griffith Joyner Elementary School,,Education,Public Elementary Schools,,1963 East 103rd Street,,Los Angeles,CA,90002,,(323) 569-8141,http://sfpc.lausd.k12.ca.us/joyner/default.htm,akida.kissane@lausd.net,,,http://egis3.lacounty.gov/lms/?p=78404,Los Angeles Unified,-118.2374679,33.94324512
6063024900,One Hundred Seventh Street Elementary School,,Education,Public Elementary Schools,,147 East 107th Street,,Los Angeles,CA,90003,,(323) 756-8137,http://107street-lausd-ca.schoolloop.com,knelso2@lausd.net,,,http://egis3.lacounty.gov/lms/?p=78405,Los Angeles Unified,-118.2721979,33.93941512
6084012900,One Hundred Sixteenth Street Elementary School,,Education,Public Elementary Schools,,11610 Stanford Avenue,,Los Angeles,CA,90059,,(323) 754-3121,www.sfpc.lausd.k12.ca.us/116th_st/default.htm,tbrookin@lausd.net,,,http://egis3.lacounty.gov/lms/?p=78406,Los Angeles Unified,-118.2620179,33.92886513
6070006900,One Hundred Twelfth Street Elementary School,,Education,Public Elementary Schools,,1265 East 112th Street,,Los Angeles,CA,90059,,(323) 567-2108,http://112street-lausd-ca.schoolloop.com,lfunches@lausd.net,,,http://egis3.lacounty.gov/lms/?p=78408,Los Angeles Unified,-118.2530779,33.93324512
6019003905,Raymond Avenue Elementary School,,Education,Public Elementary Schools,,7511 Raymond Avenue,,Los Angeles,CA,90044,,(323) 759-1183,,cqp5441@lausd.net,,,http://egis3.lacounty.gov/lms/?p=78432,Los Angeles Unified,-118.2982379,33.97155512
5127001901,San Pedro Street Elementary School,,Education,Public Elementary Schools,,1635 South San Pedro Street,,Los Angeles,CA,90015,,(213) 747-9538,www.lausd.k12.ca.us/san_pedro_el,hxc3926@lausd.net,,,http://egis3.lacounty.gov/lms/?p=78452,Los Angeles Unified,-118.2567579,34.02897511
5036027900,Martin Luther King Jr. Elementary School,,Education,Public Elementary Schools,,3989 South Hobart Boulevard,,Los Angeles,CA,90062,,(323) 294-0031,http://sfpc.lausd.k12.ca.us/king/default.htm,elf1005@lausd.net,,,http://egis3.lacounty.gov/lms/?p=78453,Los Angeles Unified,-118.3079679,34.01133512
6031011902,Seventy-Fifth Street Elementary School,,Education,Public Elementary Schools,,142 West 75th Street,,Los Angeles,CA,90003,,(323) 971-8885,http://75thstes-lausd-ca.schoolloop.com,mcamp13@lausd.net,,,http://egis3.lacounty.gov/lms/?p=78460,Los Angeles Unified,-118.2754679,33.97162512
6017012900,Seventy-Fourth Street Elementary School,,Education,Public Elementary Schools,,2112 West 74th Street,,Los Angeles,CA,90047,,(323) 753-2338,,cherise.roper@lausd.net,,,http://egis3.lacounty.gov/lms/?p=78461,Los Angeles Unified,-118.3161179,33.97265512
6013029900,Sixty-Eighth Street Elementary School,,Education,Public Elementary Schools,,612 West 68th Street,,Los Angeles,CA,90044,,(323) 753-2133,www.lausd.k12.ca.us/68th_street_el,bac6106@lausd.net,,,http://egis3.lacounty.gov/lms/?p=78471,Los Angeles Unified,-118.2845179,33.97817512
6004038902,Sixty-First Street Elementary School,,Education,Public Elementary Schools,,6020 South Figueroa Street,,Los Angeles,CA,90003,,(323) 759-1138,,jmacia11@lausd.net,,,http://egis3.lacounty.gov/lms/?p=78472,Los Angeles Unified,-118.2824479,33.98461512
6011013900,Sixty-Sixth Street Elementary School,,Education,Public Elementary Schools,,6600 South San Pedro Street,,Los Angeles,CA,90003,,(323) 753-1589,http://66street-lausd-ca.schoolloop.com,rdolberr@lausd.net,,,http://egis3.lacounty.gov/lms/?p=78473,Los Angeles Unified,-118.2693979,33.97954512
6030027907,South Park Elementary School,,Education,Public Elementary Schools,,8510 Towne Avenue,,Los Angeles,CA,90003,,(323) 753-4591,,drs9195@lausd.net,,,http://egis3.lacounty.gov/lms/?p=78476,Los Angeles Unified,-118.2671579,33.96045512
5123008905,Thirty-Second Street USC Performing Arts,,Education,Public High Schools,,822 West 32nd Street,,Los Angeles,CA,90007,,(213) 748-0126,http://32ndstreet-uscmagnet.schoolloop.com,ezequiel.gonzalez@lausd.net,,,http://egis3.lacounty.gov/lms/?p=78494,Los Angeles Unified,-118.2824779,34.02484512
5040016908,Lenicia B. Weemes Elementary School,,Education,Public Elementary Schools,,1260 West 36th Place,,Los Angeles,CA,90007,,(323) 733-9186,www.weemeselementary.org/,lbrown02@lausd.net,,,http://egis3.lacounty.gov/lms/?p=78495,Los Angeles Unified,-118.2964479,34.02175512
5041013905,Birdielee V. Bright Elementary School,,Education,Public Elementary Schools,,1771 West 36th Street,,Los Angeles,CA,90018,,(323) 733-1178,www.bright-lausd-ca.schoolloop.com/,mvg2139@lausd.net,,,http://egis3.lacounty.gov/lms/?p=78496,Los Angeles Unified,-118.3110379,34.02292512
5121015901,Trinity Street Elementary School,,Education,Public Elementary Schools,,3736 Trinity Street,,Los Angeles,CA,90011,,(323) 232-2358,www.lausd.k12.ca.us/trinity_el/,roslyn.simpson@lausd.net,,,http://egis3.lacounty.gov/lms/?p=78502,Los Angeles Unified,-118.2694479,34.01208512
5129004904,Twentieth Street Elementary School,,Education,Public Elementary Schools,,1353 East 20th Street,,Los Angeles,CA,90011,,(213) 747-7151,http://20thstreetes-lausd-ca.schoolloop.com/,mgarciel@lausd.net,,,http://egis3.lacounty.gov/lms/?p=78505,Los Angeles Unified,-118.2500079,34.02245511
5128016904,Twenty-Eighth Street Elementary School,,Education,Public Elementary Schools,,2807 Stanford Avenue,,Los Angeles,CA,90011,,(323) 232-3496,www.lausd.k12.ca.us/28th_st_el/,rrodri21@lausd.net,,,http://egis3.lacounty.gov/lms/?p=78506,Los Angeles Unified,-118.2610279,34.01877512
5058009912,Twenty-Fourth Street Elementary School,,Education,Public Elementary Schools,,2055 West 24th Street,,Los Angeles,CA,90018,,(323) 735-0278,,maryann.sullivan@lausd.net,,,http://egis3.lacounty.gov/lms/?p=78507,Los Angeles Unified,-118.3106127,34.03485952
5054029906,Vermont Avenue Elementary School,,Education,Public Elementary Schools,,1435 West 27th Street,,Los Angeles,CA,90007,,(323) 733-2195,,pferguso@lausd.net,,,http://egis3.lacounty.gov/lms/?p=78520,Los Angeles Unified,-118.2927279,34.03060512
5114010901,Wadsworth Avenue Elementary School,,Education,Public Elementary Schools,,981 East 41st Street,,Los Angeles,CA,90011,,(323) 232-5234,,jgaliano@lausd.net,,,http://egis3.lacounty.gov/lms/?p=78528,Los Angeles Unified,-118.2584842,34.00934605
6066009900,Weigand Avenue Elementary School,,Education,Public Elementary Schools,,10401 Weigand Avenue,,Los Angeles,CA,90002,,(323) 567-9606,,jap1458@lausd.net,,,http://egis3.lacounty.gov/lms/?p=78531,Los Angeles Unified,-118.2298379,33.94138512
5111009919,West Vernon Avenue Elementary School,,Education,Public Elementary Schools,,4312 South Grand Avenue,,Los Angeles,CA,90037,,(323) 232-4218,,fev4664@lausd.net,,,http://egis3.lacounty.gov/lms/?p=78535,Los Angeles Unified,-118.2803679,34.00519512
5003013901,Western Avenue Elementary School,,Education,Public Elementary Schools,,1724 West 53rd Street,,Los Angeles,CA,90062,,(323) 295-3261,http://waes-lausd-ca.schoolloop.com,sjs9050@lausd.net,,,http://egis3.lacounty.gov/lms/?p=78536,Los Angeles Unified,-118.3076679,33.99399512
5122003900,John Adams Middle School,,Education,Public Middle Schools,,151 West 30th Street,,Los Angeles,CA,90007,,(213) 745-3700,http://adamsms-lausd-ca.schoolloop.com,ewesle1@lausd.net,,,http://egis3.lacounty.gov/lms/?p=78553,Los Angeles Unified,-118.2722179,34.02260512
5108027906,George Washington Carver Middle School,,Education,Public Middle Schools,,4410 McKinley Avenue,,Los Angeles,CA,90011,,(323) 846-2900,http://carverms-lausd-ca.schoolloop.com,lnb4534@lausd.net,,,http://egis3.lacounty.gov/lms/?p=78559,Los Angeles Unified,-118.2607179,34.00350512
6073025900,Samuel Gompers Middle School,,Education,Public Middle Schools,,234 East 112th Street,,Los Angeles,CA,90061,,(323) 241-4000,,eip3143@lausd.net,,,http://egis3.lacounty.gov/lms/?p=78567,Los Angeles Unified,-118.2704179,33.93281513
6039013900,Bret Harte Preparatory Middle School,,Education,Public Middle Schools,,9301 South Hoover Street,,Los Angeles,CA,90044,,(323) 242-5400,,ldc7121@lausd.net,,,http://egis3.lacounty.gov/lms/?p=78569,Los Angeles Unified,-118.2871079,33.95180512
6016023912,Horace Mann Junior High School,,Education,Public Middle Schools,,7001 South Saint Andrews Place,,Los Angeles,CA,90047,,(323) 541-1900,www.lausd.k12.ca.us/mann_ms/,omj0354@lausd.net,,,http://egis3.lacounty.gov/lms/?p=78576,Los Angeles Unified,-118.3112879,33.97621512
6012003916,Mary McLeod Bethune Middle School,,Education,Public Middle Schools,,155 West 69th Street,,Los Angeles,CA,90003,,(323) 541-1800,www.lausd.k12.ca.us/bethune_ms/,cxg0564@lausd.net,,,http://egis3.lacounty.gov/lms/?p=78579,Los Angeles Unified,-118.2759079,33.97747512
6003013908,John Muir Middle School,,Education,Public Middle Schools,,5929 South Vermont Avenue,,Los Angeles,CA,90044,,(323) 565-2200,,aminika.readeux@lausd.net,,,http://egis3.lacounty.gov/lms/?p=78582,Los Angeles Unified,-118.2916379,33.98702512
5075033900,Sophia T. Salvin Special Education Center,,Education,Public Elementary Schools,,1925 Budlong Avenue,,Los Angeles,CA,90007,,(323) 731-0703,,mary.collier@lausd.net,,,http://egis3.lacounty.gov/lms/?p=78611,Los Angeles Unified,-118.2964379,34.03941512
5041034900,Foshay Learning Center,,Education,Public High Schools,,3751 South Harvard Boulevard,,Los Angeles,CA,90018,,(323) 373-2700,www.lausd.net/foshay_lc,ygarriso@lausd.net,,,http://egis3.lacounty.gov/lms/?p=78617,Los Angeles Unified,-118.3063167,34.01918581
6065021901,Edwin Markham Middle School,,Education,Public Middle Schools,,1650 East 104th Street,,Los Angeles,CA,90002,,(323) 568-5500,www.markhameagles.org/,lmontoya@lausd.net,,,http://egis3.lacounty.gov/lms/?p=78623,Los Angeles Unified,-118.2442179,33.94132512
6020011926,Loren Miller Elementary School,,Education,Public Elementary Schools,,830 West 77th Street,,Los Angeles,CA,90044,,(323) 753-4445,,cmckie@lausd.net,,,http://egis3.lacounty.gov/lms/?p=78632,Los Angeles Unified,-118.2881779,33.96964512
5073001900,Pio Pico Middle School,,Education,Public Middle Schools,,1512 South Arlington Avenue,,Los Angeles,CA,90019,,(323) 733-8801,www.piopicospanschool.org,mlc2793@lausd.net,,,http://egis3.lacounty.gov/lms/?p=78645,Los Angeles Unified,-118.3175879,34.04501512
5113029908,The Accelerated,,Education,Private and Charter Schools,,4000 South Main Street,,Los Angeles,CA,90037,,(323) 235-6343,www.accelerated.org,freading@accelerated.org,,,http://egis3.lacounty.gov/lms/?p=78656,Los Angeles Unified,-118.2738487,34.01086204
6053005015,Watts Learning Center,,Education,Private and Charter Schools,,310 West 95th Street,,Los Angeles,CA,90003,,(323) 754-9900,www.wattslearningcenter.org,kbaptiste@wattslc.org,,,http://egis3.lacounty.gov/lms/?p=78659,Los Angeles Unified,-118.2789879,33.94991512
5103013902,Los Angeles Academy Middle School,,Education,Public Middle Schools,,644 East 56th Street,,Los Angeles,CA,90011,,(323) 238-1800,www.lausd.k12.ca.us/los_angeles_academy_ms/,rcorr2@lausd.net,,,http://egis3.lacounty.gov/lms/?p=78660,Los Angeles Unified,-118.2636879,33.99141512
5124016028,Downtown Value,,Education,Private and Charter Schools,,950 West Washington Boulevard,,Los Angeles,CA,90015,,(213) 748-8868,,achavez@valueschools.com,,,http://egis3.lacounty.gov/lms/?p=78669,Los Angeles Unified,-118.2789579,34.03731511
5005032037,Assurance Learning Academy,,Education,Private and Charter Schools,,5701 South Western Avenue,,Los Angeles,CA,90062,,(661) 272-1225,www.learn4life.org,jmartineau@avlearning.org,,,http://egis3.lacounty.gov/lms/?p=79275,Acton-Agua Dulce Unified,-118.3091279,33.99082512
6075023900,Ascension Elementary School Catholic,"Religious, Coeducational, K-8",Education,Private and Charter Schools,,500 West 111th Place,,Los Angeles,CA,90044,,323-756-4064,,delarosam@la-archdiocese.org,,,http://egis3.lacounty.gov/lms/?p=79399,,-118.2828704,33.93398728
5074006016,Bishop Conatyâ€“Our Lady of Loretto,"Religious, Girls Only, 9-12",Education,Private and Charter Schools,,2900 West Pico Boulevard,,Los Angeles,CA,90006,,323-737-0012,,rspicer@bishopconatyloretto.org,,,http://egis3.lacounty.gov/lms/?p=79428,,-118.3032879,34.04703511
6016024001,BUCKNER EDUCATIONAL CHRISTIAN ACADEMY,"Non-religious, Coeducational, K-6",Education,Private and Charter Schools,,6801 South Western Avenue,,Los Angeles,CA,90047,,323-789-6154,,buckchild@aol.com,,,http://egis3.lacounty.gov/lms/?p=79451,,-118.3091779,33.97769512
6017002031,Cleophas Oliver Learning Academy,"Non-religious, Coeducational, K-5",Education,Private and Charter Schools,,1902 West Florence,,Los Angeles,CA,90047,,323-751-3906,,cleoacademy@aol.com,,,http://egis3.lacounty.gov/lms/?p=79518,,-118.3114079,33.97440512
5055024015,Divine Providence Day Nursery and Kindergarten,"Religious, Coeducational, K-K",Education,Private and Charter Schools,,2620 Monmouth Avenue,,Los Angeles,CA,90007,,213-747-3074,,divine_providence@sbcglobal.net,,,http://egis3.lacounty.gov/lms/?p=79563,,-118.2848079,34.03136512
6019016007,Frederick K.C. Price III Schools,"Religious, Coeducational, K-12",Education,Private and Charter Schools,,7901 South Vermont Avenue,,Los Angeles,CA,90044,,323-565-4199,,Kstamps@faithdome.org,,,http://egis3.lacounty.gov/lms/?p=79618,,-118.2919979,33.96790512
5052024042,Holy Name of Jesus Catholic Elementary School,"Religious, Coeducational, K-8",Education,Private and Charter Schools,,1955 West Jefferson Boulevard,,Los Angeles,CA,90018,,323-731-2255,,holynamesch@earthlink.net,,,http://egis3.lacounty.gov/lms/?p=79683,,-118.3135679,34.02568512
5041003012,"Just Beginning, Inc.","Non-religious, Coeducational, K-6",Education,Private and Charter Schools,,1712 West Jefferson,,Los Angeles,CA,90018,,323-733-8010,,justbeginningpreschool@yahoo.com,,,http://egis3.lacounty.gov/lms/?p=79715,,-118.3063279,34.02538512
6039016006,Liberty High School School,"Non-religious, Coeducational, 9-12",Education,Private and Charter Schools,,524 West 91st,,Los Angeles,CA,90044,,323-755-7182,,letusinc@letusinc.org,,,http://egis3.lacounty.gov/lms/?p=79744,,-118.2834979,33.95406512
5021024037,Little Citizens Westside Academy,", Coeducational, 3-12",Education,Private and Charter Schools,,4256 South Western Avenue,,Los Angeles,CA,90062,,323-293-9775,,office@lcwa.net,,,http://egis3.lacounty.gov/lms/?p=79760,,-118.3087279,34.00578512
5041022001,Loving to Learn Enrichment Academy,"Religious, Coeducational, K-12",Education,Private and Charter Schools,,3650 South Western Avenue,,Los Angeles,CA,90018,,323-735-4448,,learn@lovingtolearn.org,,,http://egis3.lacounty.gov/lms/?p=79771,,-118.3087279,34.02159512
5075014019,Loyola High School School of Los Angeles,"Religious, Boys Only, 9-12",Education,Private and Charter Schools,,1901 Venice Boulevard,,Los Angeles,CA,90006,,213-381-5121,,fkozakowski@loyolahs.edu,,,http://egis3.lacounty.gov/lms/?p=79772,,-118.2960679,34.04445511
6040021021,Mother of Sorrows,"Religious, Coeducational, K-8",Education,Private and Charter Schools,,100 West 87th Place,,Los Angeles,CA,90003,,323-758-6204,,gvillarreal.mos@gmail.com,,,http://egis3.lacounty.gov/lms/?p=79818,,-118.2743179,33.95781512
5001012001,Nativity Elementary School,"Religious, Coeducational, K-8",Education,Private and Charter Schools,,944 West 56th Street,,Los Angeles,CA,90037,,323-752-0720,,antoniofelix@la-archdiocese.org,,,http://egis3.lacounty.gov/lms/?p=79824,,-118.2908879,33.99129512
6003034023,Normandie Christian of Los Angeles,"Religious, Coeducational, K-6",Education,Private and Charter Schools,,6306 South Normandie Avenue,,Los Angeles,CA,90044,,323-752-3122,,normandiechristian@sbcglobal.net,,,http://egis3.lacounty.gov/lms/?p=79839,,-118.3000779,33.98199512
5075014007,Saint Thomas the Apostle,"Religious, Coeducational, K-8",Education,Private and Charter Schools,,2632 West 15th Street,,Los Angeles,CA,90006,,323-737-4730,,principal@mystthomasla.com,,,http://egis3.lacounty.gov/lms/?p=79965,,-118.2991779,34.04523512
6068008001,San Miguel Catholic School,"Religious, Coeducational, K-8",Education,Private and Charter Schools,,2270 East 108th Street,,Los Angeles,CA,90059,,323-567-6892,,mreynoso@la-archdiocese.org,,,http://egis3.lacounty.gov/lms/?p=79975,,-118.2314579,33.93719512
5054028031,St. Agnes Parish School,"Religious, Coeducational, K-8",Education,Private and Charter Schools,,1428 West Adams Boulevard,,Los Angeles,CA,90007,,323-734-6441,,K.Dempsey@la-archdiocese.org,,,http://egis3.lacounty.gov/lms/?p=80007,,-118.2924179,34.03257512
5020006029,St. Cecilia Elementary School,"Religious, Coeducational, K-8",Education,Private and Charter Schools,,4224 South Normadie Avenue,,Los Angeles,CA,90037,,323-293-4266,,normaguzman@la-archdiocese.org,,,http://egis3.lacounty.gov/lms/?p=80030,,-118.3000079,34.00659512
6005023016,St. Columbkille Elementary School,"Religious, Coeducational, K-8",Education,Private and Charter Schools,,145 West 64th Street,,Los Angeles,CA,90003,,323-758-2284,,arios@columbkille.org,,,http://egis3.lacounty.gov/lms/?p=80033,,-118.2752279,33.98163512
6057014017,St. Eugene,"Religious, Coeducational, K-8",Education,Private and Charter Schools,,9521 South Haas Avenue,,Los Angeles,CA,90047,,323-754-9536,,steugene1948@aol.com,,,http://egis3.lacounty.gov/lms/?p=80043,,-118.3168379,33.94934513
6048013042,St. Lawrence of Brindisi Elementary School,"Religious, Coeducational, K-8",Education,Private and Charter Schools,,10044 Compton Avenue,,Los Angeles,CA,90002,,323-564-3051,,paula.anderson@la-archdiocese.org,,,http://egis3.lacounty.gov/lms/?p=80080,,-118.2460579,33.94507512
